6059
712
6066
737
6052
780
6035
771
6014
776
6045
726
6024
692
6056
726
6071
791
5972
819
5977
837
5953
851
5966
816
6004
805
5999
818
5989
792
6023
807
5993
757
6054
728
6089
670
6161
658
6061
649
6140
687
6128
677
6114
674
6117
607
6204
564
6239
534
6290
549
6200
546
6291
559
6243
495
6304
465
6342
416
6333
415
6389
418
6391
431
6298
419
6304
389
6374
345
6419
313
6486
246
6495
214
6574
154
6607
129
6647
103
6631
101
6664
60
6758
33
6801
30910
